index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,sound_1.stopped,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,sound_4.started,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,Unnamed: 42
6,2,5,2,0.027777777777778,1.0,2,0.25,0.298245614035088,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm25-esm29-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm25-esm29-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm25-esm29-rsr2-rcr100-esr29.npz,,,,,0,476,476,504,,,left,green,0.63,1982.345611810684,1982.8131918907168,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
9,8,0,2,0.444444444444444,1.0,2,0.25,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl44-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl44-esl100-rsm2-rcm25-esm100-rsr2-rcr2-esr29.npz,,,,,0,477,477,66,,,left,green,0.9,1984.5274147987368,1985.0015349388125,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
3,6,5,2,0.444444444444444,0.298245614035088,2,0.027777777777778,1.0,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm100-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm100-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm100-rsr2-rcr100-esr29.npz,,,,,0,478,478,274,,,left,green,0.71,1986.6956238746643,1987.1648638248444,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
13,1,4,2,0.111111111111111,3.10526315789474,2,0.111111111111111,0.298245614035088,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm11-esm29-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm11-esm29-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm11-esm29-rsr2-rcr69-esr29.npz,,,,,0,479,479,396,,,left,green,0.81,1988.8693888187408,1989.340466976165,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
14,3,6,2,0.25,3.10526315789474,2,0.444444444444444,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm44-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm44-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm44-esm29-rsr2-rcr2-esr100.npz,,,,,0,480,480,244,,,right,red,1.01,1991.0403678417208,1991.505733966828,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
6,11,3,2,0.027777777777778,1.0,2,1.0,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm100-rsr2-rcr44-esr29.npz,,,,,0,481,481,11,,,right,red,0.61,1993.200423002243,1993.6644628047943,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
3,0,2,2,0.444444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr29.npz,,,,,0,482,482,334,,,right,red,0.89,1995.3618059158323,1995.8312549591064,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
4,0,1,2,0.694444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm2-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm2-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm2-esm29-rsr2-rcr11-esr29.npz,,,,,0,483,483,173,,,right,red,0.7,1997.5278949737549,,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
12,4,9,2,0.027777777777778,3.10526315789474,2,0.694444444444444,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm69-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm69-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm69-esm29-rsr2-rcr44-esr100.npz,,,,,0,484,484,380,,,right,red,0.57,1999.69547700882,2000.1700730323792,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
3,5,7,2,0.444444444444444,0.298245614035088,2,1.0,0.298245614035088,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr100.npz,,,,,0,485,485,474,,,left,green,0.63,2001.87597489357,2002.3410568237305,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
0,8,9,2,0.027777777777778,0.298245614035088,2,0.25,1.0,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm100-rsr2-rcr44-esr100.npz,,,,,0,486,486,541,,,right,red,0.67,2004.0383338928225,2004.506681919098,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
11,7,8,2,1.0,1.0,2,0.111111111111111,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm11-esm100-rsr2-rcr25-esr100.npz,,,,,0,487,487,37,,,right,red,1.02,2006.207731962204,2006.6737430095675,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
3,9,0,2,0.444444444444444,0.298245614035088,2,0.444444444444444,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm44-esm100-rsr2-rcr2-esr29.npz,,,,,0,488,488,551,,,left,green,0.67,2008.3711059093475,2008.839887857437,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
14,2,7,2,0.25,3.10526315789474,2,0.25,0.298245614035088,2,0.111111111111111,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr11-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr11-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm25-esm29-rsr2-rcr11-esr100.npz,,,,,0,489,489,569,,,right,red,0.61,2010.549232006073,2011.0168719291687,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
13,3,5,2,0.111111111111111,3.10526315789474,2,0.444444444444444,0.298245614035088,2,1.0,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm44-esm29-rsr2-rcr100-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm44-esm29-rsr2-rcr100-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm44-esm29-rsr2-rcr100-esr29.npz,,,,,0,490,490,398,,,left,green,1.24,2012.7174589633944,2013.187420845032,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
13,10,3,2,0.111111111111111,3.10526315789474,2,0.694444444444444,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm100-rsr2-rcr44-esr29.npz,,,,,0,491,491,224,,,left,green,1.38,2014.895277023316,2015.360199928284,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
2,9,11,2,0.25,0.298245614035088,2,0.444444444444444,1.0,2,1.0,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr100-esr100.npz,,,,,0,492,492,164,,,left,green,1.05,2017.0626509189608,2017.5324108600616,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
2,1,3,2,0.25,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr44-esr29.npz,,,,,0,493,493,85,,,left,green,0.99,2019.2364149093628,2019.7003109455109,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
4,5,1,2,0.694444444444444,0.298245614035088,2,1.0,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm100-esm29-rsr2-rcr11-esr29.npz,,,,,0,494,494,240,,,left,green,0.7,2021.3947069644928,2021.861528873444,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
12,6,2,2,0.027777777777778,3.10526315789474,2,0.027777777777778,1.0,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm2-esm100-rsr2-rcr25-esr29.npz,,,,,0,495,495,106,,,left,green,0.81,2023.5678269863129,2024.0372788906093,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
7,8,14,2,0.111111111111111,1.0,2,0.25,1.0,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr25-esr310.npz,,,,,0,496,496,300,,,left,green,0.88,2025.7276968956,2026.19677400589,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
6,5,13,2,0.027777777777778,1.0,2,1.0,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl2-esl100-rsm2-rcm100-esm29-rsr2-rcr11-esr310.npz,,,,,0,497,497,450,,,right,red,0.73,2027.8972430229187,2028.3638489246368,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
3,7,9,2,0.444444444444444,0.298245614035088,2,0.111111111111111,1.0,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm100-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm100-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm100-rsr2-rcr44-esr100.npz,,,,,0,498,498,382,,,left,green,1.19,2030.057256937027,,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
11,10,0,2,1.0,1.0,2,0.694444444444444,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl100-esl100-rsm2-rcm69-esm100-rsr2-rcr2-esr29.npz,,,,,0,499,499,549,,,left,green,0.73,2032.24037194252,2032.7066538333893,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
1,12,6,2,0.111111111111111,0.298245614035088,2,0.027777777777778,3.10526315789474,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm2-esm310-rsr2-rcr2-esr100.npz,,,,,0,500,500,277,,,right,red,4.62,2037.940081834793,2038.4332439899445,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
1,7,2,2,0.111111111111111,0.298245614035088,2,0.111111111111111,1.0,2,0.25,0.298245614035088,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm100-rsr2-rcr25-esr29,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm100-rsr2-rcr25-esr29.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm11-esm100-rsr2-rcr25-esr29.npz,,,,,0,501,501,162,,,right,red,1.26,2040.136109828949,2040.6060009002688,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
0,14,11,2,0.027777777777778,0.298245614035088,2,0.25,3.10526315789474,2,1.0,1.0,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr100-esr100,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr100-esr100.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm25-esm310-rsr2-rcr100-esr100.npz,,,,,0,502,502,557,,,right,red,0.67,2042.308297872544,2042.77419090271,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
3,1,6,2,0.444444444444444,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100.npz,,,,,0,503,503,464,,,right,red,0.83,2044.473562002182,2044.9424109458923,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
0,10,14,2,0.027777777777778,0.298245614035088,2,0.694444444444444,1.0,2,0.25,3.10526315789474,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm69-esm100-rsr2-rcr25-esr310,exr/ReadingArea_rsl2-rcl2-esl29-rsm2-rcm69-esm100-rsr2-rcr25-esr310.exr,ReadingArea_rsl2-rcl2-esl29-rsm2-rcm69-esm100-rsr2-rcr25-esr310.npz,,,,,0,504,504,31,,,right,red,0.65,2046.63701081276,2047.1092607975008,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
8,3,9,2,0.25,1.0,2,0.444444444444444,0.298245614035088,2,0.444444444444444,1.0,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm29-rsr2-rcr44-esr100,exr/ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm29-rsr2-rcr44-esr100.exr,ReadingArea_rsl2-rcl25-esl100-rsm2-rcm44-esm29-rsr2-rcr44-esr100.npz,,,,,0,505,505,15,,,left,green,0.85,2048.8052530288696,2049.275111913681,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
3,10,4,2,0.444444444444444,0.298245614035088,2,0.694444444444444,1.0,2,0.694444444444444,0.298245614035088,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm69-esm100-rsr2-rcr69-esr29,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm69-esm100-rsr2-rcr69-esr29.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm69-esm100-rsr2-rcr69-esr29.npz,,,,,0,506,506,435,,,right,red,0.69,2050.971482992172,2051.4428839683533,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
14,0,6,2,0.25,3.10526315789474,2,0.027777777777778,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm2-esm29-rsr2-rcr2-esr100.npz,,,,,0,507,507,496,,,right,red,0.57,2053.145124912262,2053.622934818268,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
7,8,3,2,0.111111111111111,1.0,2,0.25,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl11-esl100-rsm2-rcm25-esm100-rsr2-rcr44-esr29.npz,,,,,0,508,508,459,,,right,red,1.5,2055.3237240314484,2055.796658992768,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
3,0,8,2,0.444444444444444,0.298245614035088,2,0.027777777777778,0.298245614035088,2,0.25,1.0,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl44-esl29-rsm2-rcm2-esm29-rsr2-rcr25-esr100.npz,,,,,0,509,509,510,,,left,green,0.75,2057.4927608966827,2057.966907978058,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
13,4,12,2,0.111111111111111,3.10526315789474,2,0.694444444444444,0.298245614035088,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm69-esm29-rsr2-rcr2-esr310.npz,,,,,0,510,510,122,,,left,green,0.68,2059.655226945877,2060.127772808075,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
2,1,6,2,0.25,0.298245614035088,2,0.111111111111111,0.298245614035088,2,0.027777777777778,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm11-esm29-rsr2-rcr2-esr100.npz,,,,,0,511,511,171,,,right,red,1.26,2061.828316926956,2062.293042898178,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
14,1,13,2,0.25,3.10526315789474,2,0.111111111111111,0.298245614035088,2,0.111111111111111,3.10526315789474,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm29-rsr2-rcr11-esr310,exr/ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm29-rsr2-rcr11-esr310.exr,ReadingArea_rsl2-rcl25-esl310-rsm2-rcm11-esm29-rsr2-rcr11-esr310.npz,,,,,0,512,512,265,,,right,red,1.09,2063.986001014709,2064.452759027481,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
12,14,8,2,0.027777777777778,3.10526315789474,2,0.25,3.10526315789474,2,0.25,1.0,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm310-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm310-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl2-esl310-rsm2-rcm25-esm310-rsr2-rcr25-esr100.npz,,,,,0,513,513,466,,,right,red,0.71,2066.1545119285583,,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
1,11,12,2,0.111111111111111,0.298245614035088,2,1.0,1.0,2,0.027777777777778,3.10526315789474,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm100-rsr2-rcr2-esr310,exr/ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm100-rsr2-rcr2-esr310.exr,ReadingArea_rsl2-rcl11-esl29-rsm2-rcm100-esm100-rsr2-rcr2-esr310.npz,,,,,0,514,514,288,,,left,green,0.95,2068.3299939632416,,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
13,8,0,2,0.111111111111111,3.10526315789474,2,0.25,1.0,2,0.027777777777778,0.298245614035088,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr29,exr/ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr29.exr,ReadingArea_rsl2-rcl11-esl310-rsm2-rcm25-esm100-rsr2-rcr2-esr29.npz,,,,,0,515,515,429,,,left,green,0.65,2070.5032048225403,2070.974609851837,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
10,6,3,2,0.694444444444444,1.0,2,0.027777777777778,1.0,2,0.444444444444444,0.298245614035088,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29,exr/ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29.exr,ReadingArea_rsl2-rcl69-esl100-rsm2-rcm2-esm100-rsr2-rcr44-esr29.npz,,,,,0,516,516,0,,,right,red,0.64,2072.6729769706726,2073.1476209163666,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
2,9,8,2,0.25,0.298245614035088,2,0.444444444444444,1.0,2,0.25,1.0,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr25-esr100,exr/ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr25-esr100.exr,ReadingArea_rsl2-rcl25-esl29-rsm2-rcm44-esm100-rsr2-rcr25-esr100.npz,,,,,0,517,517,407,,,right,red,0.68,2074.8477969169617,,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
4,3,1,2,0.694444444444444,0.298245614035088,2,0.444444444444444,0.298245614035088,2,0.111111111111111,0.298245614035088,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr11-esr29,exr/ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr11-esr29.exr,ReadingArea_rsl2-rcl69-esl29-rsm2-rcm44-esm29-rsr2-rcr11-esr29.npz,,,,,0,518,518,60,,,right,red,1.03,2077.020530939102,2077.49169588089,7,,1,10,brightness,readingArea,realistic,75,2023-04-01_14h15.04.585,tripletExp_regina_11082022,2022.2.4,120.3368268841792,
