index_left,index_middle,index_right,reflectance_surround_left,reflectance_center_left,emission_spot_left,reflectance_surround_middle,reflectance_center_middle,emission_spot_middle,reflectance_surround_right,reflectance_center_right,emission_spot_right,ImageName,ImageExr,ImageNpy,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sound_1.started,BB_Trial.resp,BB_Trial.color,BB_Trial.rt,text.started,text.stopped,block,participant,session,L/B,scene,condition,nTrialsPerBlock,date,expName,psychopyVersion,frameRate,
1,14,6,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr100.npz,,,,,0,442,442,475,,left,green,0.74,1442.3437402248383,1442.8055050373077,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,0,3,0,0.25,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm29-rsr0-rcr44-esr29.npz,,,,,0,443,443,338,,left,green,0.67,1444.4952220916748,1445.1286652088165,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,9,12,0,0.25,3.10526315789474,0,0.444444444444444,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm44-esm100-rsr0-rcr2-esr310.npz,,,,,0,444,444,378,,left,green,0.6,1446.8275561332703,1447.3218932151794,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,14,8,0,1.0,0.298245614035088,0,0.25,3.10526315789474,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm310-rsr0-rcr25-esr100.npz,,,,,0,445,445,14,,left,green,0.72,1449.0168511867523,1449.49010014534,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,6,10,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr69-esr100.npz,,,,,0,446,446,593,,left,green,0.62,1451.1871130466461,1451.6511821746826,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,4,2,0,0.25,1.0,0,0.694444444444444,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.npz,,,,,0,447,447,184,,left,green,0.78,1453.3521220684052,1453.807501077652,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,2,8,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr25-esr100.npz,,,,,0,448,448,538,,right,red,0.88,1455.4965600967407,1455.9560611248016,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,14,12,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr2-esr310.npz,,,,,0,449,449,336,,left,green,0.54,1457.6516871452332,1457.8519310951233,6,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
0,8,12,0,0.027777777777778,0.298245614035088,0,0.25,1.0,0,0.027777777777778,3.10526315789474,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr310.npz,,,,,0,450,450,314,,right,red,1.06,1675.5699150562286,1676.0280821323395,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,14,13,0,0.694444444444444,1.0,0,0.25,3.10526315789474,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm25-esm310-rsr0-rcr11-esr310.npz,,,,,0,451,451,168,,left,green,0.7,1677.7272861003876,1678.1806371212006,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,6,11,0,0.25,1.0,0,0.027777777777778,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr100-esr100.npz,,,,,0,452,452,236,,left,green,0.91,1679.8736200332642,1680.3877069950104,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
6,12,7,0,0.027777777777778,1.0,0,0.027777777777778,3.10526315789474,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm2-esm310-rsr0-rcr11-esr100.npz,,,,,0,453,453,157,,left,green,1.06,1682.095647096634,1682.5500271320343,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,8,10,0,0.694444444444444,0.298245614035088,0,0.25,1.0,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm25-esm100-rsr0-rcr69-esr100.npz,,,,,0,454,454,221,,left,green,1.02,1684.2639281749725,,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,6,1,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr11-esr29.npz,,,,,0,455,455,486,,right,red,0.76,1686.5184080600739,1686.9741151332855,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,10,11,0,0.694444444444444,0.298245614035088,0,0.694444444444444,1.0,0,1.0,1.0,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm69-esm100-rsr0-rcr100-esr100.npz,,,,,0,456,456,180,,right,red,0.7,1688.67214012146,1689.124083995819,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
6,4,2,0,0.027777777777778,1.0,0,0.694444444444444,0.298245614035088,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr29.npz,,,,,0,457,457,134,,right,red,0.86,1690.8368530273438,1691.3404421806335,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
11,7,9,0,1.0,1.0,0,0.111111111111111,1.0,0,0.444444444444444,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm11-esm100-rsr0-rcr44-esr100.npz,,,,,0,458,458,521,,right,red,0.75,1693.0528161525726,1693.510661125183,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
12,10,6,0,0.027777777777778,3.10526315789474,0,0.694444444444444,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl2-esl310-rsm0-rcm69-esm100-rsr0-rcr2-esr100.npz,,,,,0,459,459,273,,left,green,0.87,1695.2222731113434,1695.7022550106049,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,4,6,0,0.25,0.298245614035088,0,0.694444444444444,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm69-esm29-rsr0-rcr2-esr100.npz,,,,,0,460,460,563,,left,green,0.88,1697.414771080017,1697.9093081951141,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,12,6,0,0.25,0.298245614035088,0,0.027777777777778,3.10526315789474,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm2-esm310-rsr0-rcr2-esr100.npz,,,,,0,461,461,400,,right,red,0.75,1699.618774175644,1700.0992832183838,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,2,10,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr69-esr100.npz,,,,,0,462,462,595,,left,green,0.88,1701.8193640708923,1702.2790150642395,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,3,1,0,0.694444444444444,1.0,0,0.444444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm44-esm29-rsr0-rcr11-esr29.npz,,,,,0,463,463,420,,right,red,0.83,1703.9864711761475,1704.4438681602478,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
1,14,5,0,0.111111111111111,0.298245614035088,0,0.25,3.10526315789474,0,1.0,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm25-esm310-rsr0-rcr100-esr29.npz,,,,,0,464,464,509,,right,red,0.65,1706.161071062088,1706.6554181575775,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,13,2,0,0.25,3.10526315789474,0,0.111111111111111,3.10526315789474,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm11-esm310-rsr0-rcr25-esr29.npz,,,,,0,465,465,377,,right,red,1.07,1708.366809129715,1708.8478150367737,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,0,8,0,0.111111111111111,3.10526315789474,0,0.027777777777778,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm29-rsr0-rcr25-esr100.npz,,,,,0,466,466,249,,left,green,0.79,1710.5732691287994,1711.0680060386658,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
4,1,3,0,0.694444444444444,0.298245614035088,0,0.111111111111111,0.298245614035088,0,0.444444444444444,0.298245614035088,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29,exr/ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29.exr,ReadingArea_rsl0-rcl69-esl29-rsm0-rcm11-esm29-rsr0-rcr44-esr29.npz,,,,,0,467,467,70,,right,red,1.04,1712.774866104126,1713.263776063919,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
14,8,2,0,0.25,3.10526315789474,0,0.25,1.0,0,0.25,0.298245614035088,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr25-esr29,exr/ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr25-esr29.exr,ReadingArea_rsl0-rcl25-esl310-rsm0-rcm25-esm100-rsr0-rcr25-esr29.npz,,,,,0,468,468,251,,right,red,0.78,1714.9796302318573,1715.443148136139,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
9,0,6,0,0.444444444444444,1.0,0,0.027777777777778,0.298245614035088,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl44-esl100-rsm0-rcm2-esm29-rsr0-rcr2-esr100.npz,,,,,0,469,469,362,,right,red,0.66,1717.1631021499634,1717.657968044281,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,11,14,0,0.25,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,470,470,534,,right,red,0.72,1719.3510191440582,1719.843269109726,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,9,4,0,0.111111111111111,3.10526315789474,0,0.444444444444444,1.0,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm44-esm100-rsr0-rcr69-esr29.npz,,,,,0,471,471,444,,right,red,0.75,1721.5619790554047,1722.0556280612946,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
11,2,4,0,1.0,1.0,0,0.25,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm25-esm29-rsr0-rcr69-esr29.npz,,,,,0,472,472,359,,right,red,0.63,1723.7599701881409,1724.2681221961975,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
1,9,7,0,0.111111111111111,0.298245614035088,0,0.444444444444444,1.0,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm44-esm100-rsr0-rcr11-esr100.npz,,,,,0,473,473,397,,right,red,0.92,1725.9817171096802,1726.4771962165833,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
6,11,1,0,0.027777777777778,1.0,0,1.0,1.0,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl2-esl100-rsm0-rcm100-esm100-rsr0-rcr11-esr29.npz,,,,,0,474,474,436,,right,red,0.86,1728.1931941509247,1728.7747421264648,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,14,10,0,0.444444444444444,0.298245614035088,0,0.25,3.10526315789474,0,0.694444444444444,1.0,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr100,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr100.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm25-esm310-rsr0-rcr69-esr100.npz,,,,,0,475,475,279,,right,red,0.78,1730.4740149974823,1730.9679300785065,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
10,4,8,0,0.694444444444444,1.0,0,0.694444444444444,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl69-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl69-esl100-rsm0-rcm69-esm29-rsr0-rcr25-esr100.npz,,,,,0,476,476,562,,right,red,1.04,1732.675362110138,1733.1630840301514,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
3,13,1,0,0.444444444444444,0.298245614035088,0,0.111111111111111,3.10526315789474,0,0.111111111111111,0.298245614035088,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr29,exr/ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr29.exr,ReadingArea_rsl0-rcl44-esl29-rsm0-rcm11-esm310-rsr0-rcr11-esr29.npz,,,,,0,477,477,421,,left,green,1.02,1734.8694500923157,1735.3616712093353,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
0,8,6,0,0.027777777777778,0.298245614035088,0,0.25,1.0,0,0.027777777777778,1.0,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr100,exr/ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr100.exr,ReadingArea_rsl0-rcl2-esl29-rsm0-rcm25-esm100-rsr0-rcr2-esr100.npz,,,,,0,478,478,92,,right,red,1.19,1737.051173210144,1737.5566082000732,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
1,0,4,0,0.111111111111111,0.298245614035088,0,0.027777777777778,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm2-esm29-rsr0-rcr69-esr29.npz,,,,,0,479,479,494,,left,green,0.72,1739.2453491687775,1739.756271123886,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
11,5,8,0,1.0,1.0,0,1.0,0.298245614035088,0,0.25,1.0,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr100,exr/ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr100.exr,ReadingArea_rsl0-rcl100-esl100-rsm0-rcm100-esm29-rsr0-rcr25-esr100.npz,,,,,0,480,480,86,,left,green,0.58,1741.4779732227325,1741.9375262260437,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
13,6,0,0,0.111111111111111,3.10526315789474,0,0.027777777777778,1.0,0,0.027777777777778,0.298245614035088,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29,exr/ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29.exr,ReadingArea_rsl0-rcl11-esl310-rsm0-rcm2-esm100-rsr0-rcr2-esr29.npz,,,,,0,481,481,309,,right,red,0.71,1743.6280841827393,1744.1180560588837,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
5,2,7,0,1.0,0.298245614035088,0,0.25,0.298245614035088,0,0.111111111111111,1.0,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr100,exr/ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr100.exr,ReadingArea_rsl0-rcl100-esl29-rsm0-rcm25-esm29-rsr0-rcr11-esr100.npz,,,,,0,482,482,179,,right,red,0.7,1745.8231902122498,,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
8,6,13,0,0.25,1.0,0,0.027777777777778,1.0,0,0.111111111111111,3.10526315789474,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310,exr/ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.exr,ReadingArea_rsl0-rcl25-esl100-rsm0-rcm2-esm100-rsr0-rcr11-esr310.npz,,,,,0,483,483,440,,left,green,0.98,1747.9785420894623,1748.4391372203827,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
1,11,14,0,0.111111111111111,0.298245614035088,0,1.0,1.0,0,0.25,3.10526315789474,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310,exr/ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.exr,ReadingArea_rsl0-rcl11-esl29-rsm0-rcm100-esm100-rsr0-rcr25-esr310.npz,,,,,0,484,484,399,,right,red,0.66,1750.1394820213318,1750.596883058548,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
2,3,4,0,0.25,0.298245614035088,0,0.444444444444444,0.298245614035088,0,0.694444444444444,0.298245614035088,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm29-rsr0-rcr69-esr29,exr/ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm29-rsr0-rcr69-esr29.exr,ReadingArea_rsl0-rcl25-esl29-rsm0-rcm44-esm29-rsr0-rcr69-esr29.npz,,,,,0,485,485,61,,left,green,0.9,1752.3193390369415,1752.8230350017548,7,1,9,brightness,readingArea,realistic,75,2023-03-31_14h33.20.567,tripletExp_regina_11082022,2022.2.4,119.85540667586807,
